ID	TYPE	Message	EXPRESSION	PATH	HASH
15	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields sound (line 29), playback (line 30) are initialized along all control-flow paths (remember to check for exceptions or early returns).	  public SoundSource(double x, double y) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java:62	e663fb6ea35f1f4cb5826cbeb73486f35af851e4
16	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields sound (line 29), playback (line 30) are initialized along all control-flow paths (remember to check for exceptions or early returns).	  public SoundSource(String name) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java:52	b0e1b0662498d55f3f9ad3825e0f35b42b72f9af
17	DEREFERENCE_NULLABLE	dereferenced expression shadowType is @Nullable	    if (shadowType.equals(StaticShadowType.DOWN)) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/StaticShadow.java:208	2e1f41f27980749192d8fdbaca9e6380411f0269
18	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return this.getNode(point.getX(), point.getY());	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/behavior/AStarGrid.java:103	7c73a360419b40a401c321b07e572c2a6e41daa9
19	DEREFERENCE_NULLABLE	dereferenced expression currentNode is @Nullable	      currentNode = currentNode.getPredecessor();	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/behavior/AStarPathFinder.java:186	00529959bce054fd4367079586519060878001d9
20	DEREFERENCE_NULLABLE	dereferenced expression this.currentState is @Nullable	        this.currentState.enter();	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/behavior/StateMachine.java:40	03f311c327a58c68abd815c501c35eb693ec4a2c
21	DEREFERENCE_NULLABLE	dereferenced expression spriteSheet is @Nullable	        if (prefix != null && spriteSheet.equalsIgnoreCase(prefix)) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/CreatureMapObjectLoader.java:85	b91770169c535671688113a1f45eaed46f6718b5
22	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return this.spawnpoints;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/EntitySpawner.java:104	80bc5958f68905f749f891a60fe3e3286168d1de
23	DEREFERENCE_NULLABLE	dereferenced expression spawnpoint is @Nullable	    if (spawnpoint.getEnvironment() == null || !spawnpoint.getEnvironment().isLoaded()) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/EntitySpawner.java:198	81c29fd1093bee314c72fb3627624d7ad3f223c2
24	DEREFERENCE_NULLABLE	dereferenced expression this.miscEntities.get(entity.getRenderType()) is @Nullable	    this.miscEntities.get(entity.getRenderType()).put(entity.getMapId(), entity);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:327	45e4ca40a452538c303ee4cadba90cedf5ddc460
25	DEREFERENCE_NULLABLE	dereferenced expression this.renderables.get(renderType) is @Nullable	    this.renderables.get(renderType).add(renderable);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:412	309aba09edaf4db9b85db640e66e2624b5d76f61
26	DEREFERENCE_NULLABLE	dereferenced expression entity.movement() is @Nullable	      entity.movement().apply(force);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:2385	9357651c7b310163cf96d60494b5fe5b70f2cc28
27	DEREFERENCE_NULLABLE	dereferenced expression this.miscEntities.get(renderType) is @Nullable	      this.miscEntities.get(renderType).clear();	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:456	a954a15175a9c08b725e08fcc2a10ea9a2f3ff77
28	DEREFERENCE_NULLABLE	dereferenced expression this.renderListeners.get(renderType) is @Nullable	      this.renderListeners.get(renderType).clear();	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:457	3ad13be1850d98d10a24ae47f643cf5ad6992f5b
29	DEREFERENCE_NULLABLE	dereferenced expression this.renderables.get(renderType) is @Nullable	      this.renderables.get(renderType).clear();	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:458	b6690e7cf8300961516cb21471faa022d83d464c
30	DEREFERENCE_NULLABLE	enhanced-for expression this.renderListeners.get(type) is @Nullable	    for (EnvironmentRenderedListener listener : this.renderListeners.get(type)) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:2571	228fa58eb2b303fec18fe9a89548a2d30cd8d0dc
31	DEREFERENCE_NULLABLE	dereferenced expression this.miscEntities.get(renderType) is @Nullable	    return Collections.unmodifiableCollection(this.miscEntities.get(renderType).values());	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:1102	73827db79b3eda88614be13ab5e9cf9d03a6bb40
32	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return this.map;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:1260	256dc5e12c4c1d36908aa2e71664c8f6f31c8e61
33	DEREFERENCE_NULLABLE	dereferenced expression this.renderListeners.get(renderType) is @Nullable	    this.renderListeners.get(renderType).add(listener);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:260	00f392a380b2e269e31c8b08f480ae5b57c76391
34	DEREFERENCE_NULLABLE	dereferenced expression this.getStaticShadowLayer() is @Nullable	        this.getStaticShadowLayer().render(g);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:2150	fd116346e9b28051dc595d9e4cb90dc993b1549e
35	DEREFERENCE_NULLABLE	dereferenced expression this.miscEntities.get(renderType) is @Nullable	            g, this.miscEntities.get(renderType).values(), renderType == RenderType.NORMAL);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java:2307	0e7607c6ddf6cbf9a96347ac1d72523e1036c7e1
36	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return this.camera;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/GameWorld.java:230	7702668100737cb463a1efbe26f57b295ae24421
37	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return this.environment;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/GameWorld.java:240	1f46ff0424851536cedd72b8b610c77b8df62e4c
38	DEREFERENCE_NULLABLE	dereferenced expression mapObject.getType() is @Nullable	    if (!mapObject.getType().equalsIgnoreCase(this.getMapObjectType())) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/MapObjectLoader.java:100	4fabc4fa8dec4655aab05f3ddae279801b9940d9
39	DEREFERENCE_NULLABLE	dereferenced expression x.getName() is @Nullable	        this.getMapObjectLayers().stream().filter(x -> x.getName().equals(layerName)).findFirst();	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/ILayerList.java:70	2e7e0a0a99f48e388bdba53006bfbe55980d3633
40	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	      return null;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/MapOrientations.java:80	718fdb397e0d542116791c6ff8d597c1ae8c4534
41	WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method de.gurkenlabs.litiengine.environment.tilemap.IMapOrientation.getBounds(java.awt.Point,de.gurkenlabs.litiengine.environment.tilemap.IMap) returns @NonNull	    @Nullable	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/MapOrientations.java:100	be8b9675ab189b8c7e3db610c46d507e6e3970ce
42	DEREFERENCE_NULLABLE	dereferenced expression mapObject.getPolyline() is @Nullable	      return mapObject.getPolyline().getAbsolutePoints(mapObject.getLocation());	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/MapUtilities.java:272	64aafaa4e8fe487de0375442d49a0a3959443c27
43	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    this.value = ColorHelper.encode(Objects.requireNonNull(value));	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomProperty.java:112	f389348fa54a58396c1618b75b3786bc90f736ce
44	DEREFERENCE_NULLABLE	dereferenced expression v.properties is @Nullable	        new HashMap<>(v.properties.size()); // use hashtable to reject null keys/values	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomPropertyAdapter.java:116	7e7d8c658f03eeec9673326d3ba0aafe0fd3eb40
45	DEREFERENCE_NULLABLE	dereferenced expression this.type is @Nullable	      if (this.type.equals(PropertyType.STRING)) {	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomPropertyAdapter.java:74	27168e7e055077663a29b6fe250d0352719ddb13
46	PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	    return this.getEnumValue(propertyName, enumType, null);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomPropertyProvider.java:213	8449f30082ed7807453554ae6883aea50254096f
47	DEREFERENCE_NULLABLE	dereferenced expression this.getProperty(propertyName) is @Nullable	    this.getProperty(propertyName).setType(type);	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomPropertyProvider.java:63	246d7d144c3e298c8721605b694a2ce6d6bc6bd9
48	FIELD_NO_INIT	@NonNull field layers not initialized	  @XmlElements({	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/GroupLayer.java:18	fc16982e2cf09b12e0f4179809556910564112ec
49	FIELD_NO_INIT	@NonNull field image not initialized	  @XmlElement private MapImage image;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/ImageLayer.java:13	f490f0725dc55e8d1109b678719dc304e79cf6f9
50	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return this.parentMap;	/home/vscode/nullness-benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/Layer.java:157	2d7d3532c0120d6c4edd88c780e94e62f59b58a6
