ID	PATCH_GENERATED	COMPILATION_ERROR_INTRODUCED	TARGET_ERROR_RESOLVED	TARGET_ERROR_RESOLVED_WITHOUT_NEW_ERRORS	TRIGGERED_NEW_ERRORS	EXECUTION_TIME_IN_MILLIS	FAILING_TESTS
426	true	true	false	false	false	12083	false
427	true	false	true	true	false	15608	false
428	true	false	true	true	false	15948	false
429	true	false	true	true	false	13323	false
430	true	false	true	true	false	12922	false
431	true	false	true	true	false	25361	false
432	true	false	true	true	false	12783	false
433	true	false	true	false	true	13630	false
434	true	false	true	false	true	13009	false
435	true	false	true	true	false	13562	false
436	true	false	true	true	false	12227	false
437	true	false	true	true	false	12158	false
438	true	false	true	true	false	12254	false
439	true	false	true	true	false	12410	false
440	true	false	true	true	false	13498	false
441	true	false	true	true	false	11926	false
442	true	false	true	true	false	12253	false
443	true	true	false	false	false	13201	false
444	true	false	true	true	false	12388	false
445	true	false	true	true	false	13237	false
446	true	false	true	true	false	12236	false
447	true	false	true	true	false	12306	false
448	true	false	true	true	false	12220	false
449	true	true	false	false	false	12478	false
450	true	false	true	true	false	12189	false
451	true	false	true	true	false	13258	false
452	true	false	true	true	false	12272	false
453	true	true	false	false	false	21415	false
