ID	TYPE	Message	EXPRESSION	PATH	HASH
12	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return null;	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java:1099	7d7c8e1bdb0e02cd24d35776fe5678e5df44e275
13	DEREFERENCE_NULLABLE	dereferenced expression overriddenInstanceStatus is @Nullable	              overriddenInstanceStatus.name(),	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java:405	db7d820e86e3f297b0b8fbb3c256f746e56d02c2
15	PASS_NULLABLE	passing @Nullable parameter 'info' where @NonNull is required	          node.register(info);	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java:679	f5039acb7f958a3a2765fe872f5814c391eb57e3
16	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    this.eurekaHttpClient = newEurekaHttpClient;	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java:167	f13468517719f3b73d2f1803e000a27f9f074dc0
17	DEREFERENCE_NULLABLE	dereferenced expression this.applications.get() is @Nullable	    return this.applications.get().getRegisteredApplications(appName);	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java:523	3cdff3886bd17d99a10664b4e7e7a15139fd4824
18	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return applications.get();	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java:512	124d1dfa269495227b1b16a501d63c2b7e2fa30a
20	DEREFERENCE_NULLABLE	dereferenced expression existingLease is @Nullable	            existingLease.getHolder().getStatus().name(),	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/rule/LeaseExistsRule.java:36	080bbb4416a5aa89d62e1125940cac4457a27ef9
21	DEREFERENCE_NULLABLE	dereferenced expression regionsStr is @Nullable	      regions = regionsStr.toLowerCase().split(",");	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/resources/ApplicationsResource.java:218	6a06305cc6e1ea3a2ddbe773d2d74d677b4873b6
22	DEREFERENCE_NULLABLE	dereferenced expression regionsStr is @Nullable	      regions = regionsStr.toLowerCase().split(",");	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/resources/ApplicationsResource.java:126	3b233745077cbefe408a0bab6030b684ced4733b
23	DEREFERENCE_NULLABLE	dereferenced expression isHeathly is @Nullable	    return isHeathly.booleanValue();	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/util/StatusInfo.java:98	40fc92dbb24a89414177a56746be29fa7a2f02f4
24	DEREFERENCE_NULLABLE	dereferenced expression nextHolder is @Nullable	      long delay = System.currentTimeMillis() - nextHolder.getSubmitTimestamp();	/home/vscode/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/util/batcher/AcceptorExecutor.java:363	ec9d687dd56c13ec55672d3afb2420d940c610d1
