ID	TYPE	Message	EXPRESSION	PATH	HASH
16	DEREFERENCE_NULLABLE	dereferenced expression mapping.getClasses() is @Nullable	\t\t\tmapping.getClasses().add(jsonCls);	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/codegen/json/JsonMappingGen.java:69	aa37a6a269ed9225a38eae36dc54bdbead450a05
17	DEREFERENCE_NULLABLE	dereferenced expression inputFilePath.getParent() is @Nullable	\t\treturn inputFilePath.getParent().resolve(baseName + ".jobf");	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/deobf/DeobfPresets.java:57	18362b31e4d924b15c8fa1ec8263a0602a37641d
18	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn result;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java:305	47882118de81c6dd090351109988fadd1038e91c
19	DEREFERENCE_NULLABLE	dereferenced expression str is @Nullable	\t\tint len = str.length();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/deobf/NameMapper.java:133	a36c806fa1358a518572c636e3dbc9f266364148
20	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn storage.get(type);	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java:93	53250294ce7f1fabe5adf498c2463b88ed81d0de
21	DEREFERENCE_NULLABLE	dereferenced expression edge is @Nullable	\t\taddEdgeInsn(edge.getSource(), edge.getTarget(), insn);	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/nodes/EdgeInsnAttr.java:20	5b88fef86c2b2ee948d095f9a45dc0e847f7b954
22	DEREFERENCE_NULLABLE	dereferenced expression parentClass is @Nullable	\t\t\treturn parentClass.getAliasPkg();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java:89	65c27f55af9f840e97eb5e97786ab999fcad397e
23	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn alias == null ? getPackage() : alias.getPkg();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java:91	be1dcbc71c0b2d35da6767797d7655e95557e4d6
24	DEREFERENCE_NULLABLE	dereferenced expression pkg is @Nullable	\t\treturn pkg.isEmpty() ? shortName : pkg + '.' + shortName;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java:172	f670e21b4be0a9a6a42cb733246511afbe6bdc8f
25	METHOD_NO_INIT	initializer method does not guarantee @NonNull field arrayData (line 13) is initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic FillArrayInsn(InsnArg arg, int target) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/FillArrayInsn.java:14	6c974062a888ba86a2efa42b69894ca47dcd8d26
26	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields implMthInfo (line 13), callInsn (line 16) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic InvokeCustomNode(MethodInfo lambdaInfo, InsnData insn, boolean instanceCall, boolean isRange) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java:19	21e99f55b48614f8d1c0d4c20bd7acad908c526f
27	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields implMthInfo (line 13), callInsn (line 16) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\tprivate InvokeCustomNode(MethodInfo mth, InvokeType invokeType, int argsCount) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/InvokeCustomNode.java:23	e660d66b8bf623e7048172389958be6052c61d9e
28	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:642	14d283552902ad8176a8b59c7d87dc78485cb4e5
29	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:602	4c0f8dbffab73d9dec553d67b9fceeeb7ab542de
30	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:630	ad55bfeff67bf6e6ae5719de1d86b65eecbcd39f
31	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:578	fc180f16c2e1941a28f14b1c2ae258cc3f363898
32	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:617	3576e683f88beadd731570210639a9ce4f39c82c
33	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:613	c6f45d95cbba034933760e45e771b2a36ae17c99
34	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\t\t\treturn null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:772	6c894df1771023e0ea0aa142650e99e61623e590
35	WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method jadx.core.dex.instructions.args.ArgType.selectFirst() returns @NonNull	\t\t@Nullable	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java:181	e7c7c6f9371e8d2ca1362e3c7311c6d3bb49fdab
36	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn type;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/CodeVar.java:47	5679d5d67094efeb7aa4fc7a59b14e786b640be1
38	FIELD_NO_INIT	@NonNull field type not initialized	\tprotected ArgType type;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/Typed.java:6	24cf878016d83a116e5ff759ab223b2d0940e6ab
39	METHOD_NO_INIT	initializer method does not guarantee @NonNull field condition (line 17) is initialized along all control-flow paths (remember to check for exceptions or early returns).	\tprivate TernaryInsn() {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/mods/TernaryInsn.java:35	67cafa7808fc8dd008e0b97b8798082ef38e78c3
40	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\t\tthis.condition = condition;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/mods/TernaryInsn.java:28	25333c43bcd1f10f1528205b01aac4101d11d726
42	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn domFrontier;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java:172	f29f445265e1d23d2146d0d69657547e18711cee
43	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn idom;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java:183	384272fbd687c686814f5de1a1d3320b92bc2524
44	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.doms = doms;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java:168	17e9627a8daa1dbf630a6c2e0c8e294bab0e223b
45	METHOD_NO_INIT	initializer method does not guarantee @NonNull field parentClass (line 81) is initialized along all control-flow paths (remember to check for exceptions or early returns).	\tpublic ClassNode(RootNode root, IClassData cls) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java:105	1d3f5a022d22ab7ef177118578c950a1c013a35a
46	DEREFERENCE_NULLABLE	dereferenced expression superClass is @Nullable	\t\tif (!superClass.equals(ArgType.OBJECT)) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java:599	c3114ed0e7afb4d470054f14f451a84116230007
48	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\t\tthis.codeReader = null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java:93	84590ff25269817eebeb98dd8031a78c388ba5f6
49	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn enterBlock;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java:341	55448af3da8747ee6f6293a2f5995dbede643748
50	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn instructions;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java:306	15d4dfdec150a25133e773abd108ee4aa2e0fc56
51	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn region;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java:538	0986162098c27d3513ce5e113da6eba3cf331579
52	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tblocks = null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java:115	929e3cc464c4ecaf472a10a4f6b275cab8aa242b
53	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\texitBlock = null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java:117	96e458129027e58494d9b3f5e311680e8ba8f3ea
55	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn clsp;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/RootNode.java:496	2b838577861bca903b830b610f22dcc983f8831b
56	DEREFERENCE_NULLABLE	dereferenced expression clsType is @Nullable	\t\tif (!clsType.isTypeKnown() || clsType.isGenericType()) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/RootNode.java:325	57382e678924136c812512d17c207b52b2d2f9e4
59	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	\t\treturn tryCatchBlock;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/TryCatchRegion.java:59	0430fc808ef2a257fc666ceab12db48cc9672f20
60	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	\t\tthis.compare = null;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfCondition.java:49	3a65723dc62a599d98ac973563b530242fb30b8e
61	DEREFERENCE_NULLABLE	dereferenced expression cond is @Nullable	\t\tMode mode = cond.getMode();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfCondition.java:121	c2d6cb8b5f38d1bb388370334d0f090cd39803d6
72	DEREFERENCE_NULLABLE	dereferenced expression insn is @Nullable	\t\t\tinsn.add(AFlag.TRY_LEAVE);	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/AttachTryCatchVisitor.java:88	a19a0c22a2668b37d4ac0425fbd48d75775585e8
73	DEREFERENCE_NULLABLE	dereferenced expression argClsInfo.getParentClass() is @Nullable	\t\t\t\t\t\t&& cls.getFullName().startsWith(argClsInfo.getParentClass().getFullName())) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/ClassModifier.java:184	b8e60a75e2fca3bfe7e6791a7e1b2d67b020b907
74	DEREFERENCE_NULLABLE	dereferenced expression valueOfMths is @Nullable	\t\tif (valueOfMths.contains(callMth)) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/DeboxingVisitor.java:94	98eb2074e50167f945625bf3a40c6b8e97ad32aa
75	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields valuesField (line 661), valuesInitInsn (line 662) are initialized along all control-flow paths (remember to check for exceptions or early returns).	\t\tpublic EnumData(ClassNode cls, MethodNode classInitMth, List<BlockNode> staticBlocks) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/EnumVisitor.java:663	16c30f442fdbe747bec71a90a3b5875cfc1e613e
78	FIELD_NO_INIT	@NonNull field root not initialized	\tprivate RootNode root;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/MethodInvokeVisitor.java:47	e9b18e539ec65b3827afe168de346fc9f6a78645
80	DEREFERENCE_NULLABLE	dereferenced expression fixInfoMap is @Nullable	\t\tFieldFixInfo fieldFixInfo = fixInfoMap.get(type.getObject());	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/ShadowFieldVisitor.java:145	51c2af68e0f6e738e4da0c3c3e2df27fe1c9e468
81	FIELD_NO_INIT	@NonNull field root not initialized	\tprivate RootNode root;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/SignatureProcessor.java:23	dd7a3421c23e54e590b19d2bba936be861da380e
82	FIELD_NO_INIT	@NonNull field stringGetBytesMth not initialized	\tprivate MethodInfo stringGetBytesMth;	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/SimplifyVisitor.java:51	b89976579c03c064f12c9640f9d6a291c67c061a
84	PASS_NULLABLE	passing @Nullable parameter 'startBlock' where @NonNull is required	\t\tInsnsSlice dupSlice = searchFromFirstBlock(checkBlock, startBlock, extractInfo);	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/finaly/MarkFinallyVisitor.java:340	2c271b5c5abee0221f342f01dd1ef8feaa68b4e7
86	DEREFERENCE_NULLABLE	dereferenced expression currentIf is @Nullable	\t\tBlockNode curThen = currentIf.getThenBlock();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/regions/IfMakerHelper.java:130	b9fbe7aa562d91ec7365b911222f276bedb5929b
87	DEREFERENCE_NULLABLE	dereferenced expression info is @Nullable	\t\tBlockNode thenBlock = info.getThenBlock();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/regions/IfMakerHelper.java:60	c4ab016f35995f124a02e4515a433378ab7fc27e
90	DEREFERENCE_NULLABLE	dereferenced expression nextCall is @Nullable	\t\tif (nextCall.contains(AFlag.WRAPPED)) {	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/regions/LoopRegionVisitor.java:275	6d2d8ce69fa93854462ee4e53d31341b58ce702e
91	DEREFERENCE_NULLABLE	dereferenced expression var is @Nullable	\t\tRegisterArg arg = var.getAssign();	/home/vscode/nullness-benchmarks/jadx/jadx-core/src/main/java/jadx/core/dex/visitors/regions/variables/ProcessVariables.java:250	5ab70b2cd27cbb9c2ac17425c67ba663348f5c17
