ID	TYPE	Message	EXPRESSION	PATH	HASH
14	DEREFERENCE_NULLABLE	dereferenced expression this.applications.get() is @Nullable	    return this.applications.get().getRegisteredApplications(appName);	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java:523	83c893690f96031fc267001d2e609b48dc836aef
15	DEREFERENCE_NULLABLE	dereferenced expression applications is @Nullable	          for (Application application : applications.getRegisteredApplications()) {	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java:954	36c457654eef6f3a9bfc02a74b11e0fe64737483
16	METHOD_NO_INIT	initializer method does not guarantee @NonNull field peerEurekaNodes (line 119) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  @Inject	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java:124	c4e84647b28ed3cf574e9c58dd1cd30fd6484811
17	DEREFERENCE_NULLABLE	dereferenced expression applications.get() is @Nullable	    for (Application app : applications.get().getRegisteredApplications()) {	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java:530	4191d1e99a30949fafe655903289c256acb993d1
18	DEREFERENCE_NULLABLE	dereferenced expression e.getMessage() is @Nullable	        String message = e.getMessage().toLowerCase();	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/ReplicationTaskProcessor.java:216	2f1d938aaf95c15e2234ea43d97756786dcaa892
19	METHOD_NO_INIT	initializer method does not guarantee @NonNull field responseCache (line 111) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  protected AbstractInstanceRegistry(	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java:113	6a247443675ea6cd40ea17f3a8c193a1f9eb9de3
20	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	      return resourceRecordSet;	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/aws/Route53Binder.java:353	66cd1b7a2c80fd197ca62e48cb5c26d95cbaafd6
21	DEREFERENCE_NULLABLE	dereferenced expression taskExecutor is @Nullable	    taskExecutor.shutdown();	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/PeerEurekaNodes.java:112	0a38c905c5bd2c05d990807d996504b428142233
22	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return holder;	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContextHolder.java:44	112e12dd8e152c929bc18308ad0ab404d980e357
23	DEREFERENCE_NULLABLE	dereferenced expression nextHolder is @Nullable	      long delay = System.currentTimeMillis() - nextHolder.getSubmitTimestamp();	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/util/batcher/AcceptorExecutor.java:363	bff39ceb3274390a1a921e7adf81592985c0f6f2
24	DEREFERENCE_NULLABLE	dereferenced expression existingLease is @Nullable	            existingLease.getHolder().getStatus().name(),	/home/joos/projects/nullrepair/nullness-benchmarks/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/rule/LeaseExistsRule.java:36	c917fbd12b54c1b9e45d86613d26fcaf649911de
