ID	TYPE	Message	EXPRESSION	PATH	HASH
14	METHOD_NO_INIT	initializer method does not guarantee @NonNull field ctx (line 44) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  public PushRegistrationHandler(	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/push/PushRegistrationHandler.java:62	beee43f494c8475ea57d0b5dd0cf7d38ea5711cf
15	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	    spectatorRegistry = null;	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/ssl/SslHandshakeInfoHandler.java:66	b28465b75c4d388b4ca77d9fe34cbfa141cfc94c
16	DEREFERENCE_NULLABLE	dereferenced expression handshakeInfo is @Nullable	            handshakeInfo.getProtocol().length() > 0 ? handshakeInfo.getProtocol() : "unknown";	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/ssl/SslHandshakeInfoHandler.java:210	71a08fc784d4760fa6e04f6aa06f72753d87a954
17	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	              && cause.getMessage().contains("handshake timed out")) {	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/ssl/SslHandshakeInfoHandler.java:131	2f4b159c8cb5f17bf9c7c17b4659de51b9e16dac
18	DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	              && cause.getMessage().contains("failure when writing TLS control frames")) {	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/ssl/SslHandshakeInfoHandler.java:137	9735f932ad9f20888d9bbe578230d8121063f9fb
19	UNBOX_NULLABLE	unboxing of a @Nullable value - originTimeout == null ? requestTimeout : originTimeout	      computedTimeout = originTimeout == null ? requestTimeout : originTimeout;	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/timeouts/OriginTimeoutManager.java:70	36e608617e65559bfd30a2bf24452e2b61eb80c3
20	DEREFERENCE_NULLABLE	dereferenced expression t.getCause() is @Nullable	          exceptionType = t.getCause().getClass().getSimpleName();	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/niws/RequestAttempt.java:298	9bc36e92ed359073551e8136417baa4602836a7c
21	DEREFERENCE_NULLABLE	dereferenced expression t.getCause() is @Nullable	        cause = t.getCause().getMessage();	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/niws/RequestAttempt.java:309	ad8529933c4fcb5a0ffa97e30bdaad835c1f6354
22	SWITCH_EXPRESSION_NULLABLE	switch expression state is @Nullable	    switch (state) {	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/passport/CurrentPassport.java:480	5298445bf6c42b7a1ca43d7732178d2ccd3bad80
23	DEREFERENCE_NULLABLE	dereferenced expression ctx is @Nullable	    return ctx.get(CommonContextKeys.STATUS_CATGEORY);	/home/vscode/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/stats/status/StatusCategoryUtils.java:35	aa935a1661213307ae3c30533d4c6b98638f79d3
