ID	PATCH_GENERATED	COMPILATION_ERROR_INTRODUCED	TARGET_ERROR_RESOLVED	TARGET_ERROR_RESOLVED_WITHOUT_NEW_ERRORS	TRIGGERED_NEW_ERRORS	EXECUTION_TIME_IN_MILLIS	FAILING_TESTS
128	true	false	true	true	false	307326	false
129	true	false	true	true	false	88313	false
130	true	false	true	true	false	12498	false
131	true	false	true	true	false	66699	false
132	true	false	true	true	false	12043	false
133	true	false	true	false	true	49167	false
134	true	false	true	true	false	51273	false
135	true	false	true	true	false	45793	false
136	true	false	true	true	false	109424	false
137	true	false	true	true	false	11940	false
138	true	false	true	true	false	47765	false
139	true	false	true	true	false	11324	false
140	true	false	true	true	false	68937	false
141	true	false	true	false	true	85524	false
142	true	false	true	false	true	11675	false
143	true	false	true	true	false	41639	false
144	true	false	true	true	false	12068	false
145	true	false	true	true	false	50337	false
146	true	false	true	false	true	249502	false
147	true	false	true	false	true	157052	false
148	true	false	true	false	true	160318	false
149	true	false	true	false	true	156689	false
150	true	false	true	true	false	18236	false
151	false	false	false	false	false	30523	false
152	false	false	false	false	false	30014	false
153	false	false	false	false	false	32407	false
154	true	false	true	true	false	42550	false
155	true	false	true	true	false	145895	false
156	true	false	true	true	false	139961	false
157	true	false	true	true	false	60122	false
158	true	false	true	true	false	39837	false
159	true	false	true	true	false	12969	false
160	true	false	true	true	false	11283	false
161	true	false	false	false	true	18228	false
162	false	false	false	false	false	150243	false
163	true	false	true	true	false	31350	false
164	true	false	false	false	true	18146	false
165	true	false	true	false	true	27599	false
166	true	false	true	true	false	28844	false
167	true	false	true	true	false	13687	false
168	true	false	true	true	false	40132	false
169	true	false	true	true	false	44329	false
170	true	false	true	true	false	23653	false
171	true	false	true	true	false	11386	false
172	true	false	false	false	true	21730	false
173	true	false	true	false	true	24698	false
174	true	false	true	true	false	42261	false
175	true	false	true	true	false	51848	false
176	true	false	true	false	true	11833	false
177	true	false	true	true	false	49885	false
178	true	false	true	true	false	41935	false
179	true	false	true	false	true	13199	false
180	true	false	true	true	false	81089	false
181	true	false	true	true	false	42993	false
182	true	false	true	false	true	22332	false
183	true	false	true	true	false	23069	false
184	true	true	false	false	false	141724	false
185	true	false	true	true	false	102531	false
186	true	false	true	true	false	21609	false
187	true	false	true	true	false	86582	false
188	true	false	true	true	false	11066	false
189	true	false	true	true	false	51276	false
190	true	false	true	false	true	116059	false
191	true	false	true	true	false	65198	false
192	true	false	true	true	false	35508	false
193	true	false	true	true	false	29653	false
194	true	false	true	true	false	39867	false
195	true	false	true	true	false	41743	false
196	true	false	true	true	false	80700	false
197	true	false	true	true	false	32126	false
198	true	false	true	true	false	23291	false
199	true	false	true	true	false	25343	false
200	true	false	true	true	false	30466	false
201	true	false	true	true	false	119109	false
202	true	false	true	false	true	303014	false
203	true	false	true	true	false	41840	false
204	true	false	true	false	true	27539	false
205	true	false	true	true	false	37271	false
206	true	false	true	false	true	120295	false
207	true	false	true	false	true	32128	false
208	true	false	true	true	false	64788	false
209	true	false	true	true	false	49891	false
210	true	false	true	false	true	47292	false
211	false	false	false	false	false	155534	false
212	true	false	true	true	false	12632	false
213	false	false	false	false	false	11371	false
214	true	false	true	true	false	22576	false
215	true	true	false	false	false	85692	false
216	true	true	false	false	false	388922	false
217	true	false	true	true	false	154623	false
218	true	false	true	false	true	178028	false
219	true	false	true	true	false	44716	false
220	true	false	true	true	false	66680	false
221	true	false	true	true	false	12104	false
222	false	false	false	false	false	34900	false
223	true	false	true	true	false	58446	false
224	true	false	true	true	false	11227	false
225	true	false	true	true	false	58653	false
226	true	false	true	true	false	11135	false
227	false	false	false	false	false	33528	false
228	true	false	true	true	false	40333	false
229	true	false	true	false	true	245867	false
230	true	false	true	false	true	24652	false
231	true	false	true	false	true	23225	false
232	true	false	true	false	true	24210	false
233	true	false	true	false	true	23976	false
234	true	false	true	true	false	50679	false
235	false	false	false	false	false	653086	false
236	true	true	false	false	false	443763	false
237	false	false	false	false	false	636513	false
238	false	false	false	false	false	570325	false
239	false	false	false	false	false	672809	false
240	false	false	false	false	false	801428	false
241	false	false	false	false	false	740668	false
242	true	false	true	true	false	808272	false
243	false	false	false	false	false	789482	false
244	true	true	false	false	false	601146	false
245	false	false	false	false	false	698333	false
246	true	true	false	false	false	540066	false
247	false	false	false	false	false	918431	false
248	false	false	false	false	false	886605	false
249	true	false	true	false	true	85752	false
250	true	false	true	false	true	11292	false
251	true	false	true	true	false	222733	false
252	true	false	true	true	false	15321	false
253	true	false	true	true	false	12532	false
254	true	false	true	true	false	12933	false
255	true	false	true	true	false	12456	false
256	true	false	true	true	false	12079	false
257	true	false	true	true	false	11987	false
258	true	false	true	true	false	11925	false
259	true	false	true	true	false	12524	false
260	true	false	true	true	false	12335	false
261	true	false	true	true	false	12325	false
262	true	false	true	true	false	10980	false
263	true	false	true	true	false	12716	false
264	true	false	true	true	false	11048	false
265	true	false	true	true	false	12470	false
266	true	false	true	true	false	12637	false
267	true	false	true	true	false	13449	false
268	true	false	true	true	false	12765	false
269	true	false	true	true	false	12594	false
270	true	false	true	true	false	12970	false
271	true	false	true	true	false	32159	false
272	true	false	true	true	false	30533	false
273	true	false	true	true	false	27911	false
274	true	false	true	true	false	109113	false
275	true	false	true	true	false	81251	false
276	true	false	true	true	false	10689	false
277	true	false	true	true	false	11032	false
278	true	false	true	true	false	10876	false
279	true	false	true	false	true	55955	false
280	true	false	true	false	true	116444	false
281	true	false	true	true	false	79559	false
282	true	false	true	false	true	122158	false
283	true	false	true	true	false	99289	false
284	false	false	false	false	false	324128	false
285	true	false	true	true	false	15850	false
286	true	false	true	true	false	48446	false
287	true	false	true	false	true	187509	false
288	true	false	true	true	false	25370	false
289	true	false	true	false	true	145975	false
290	true	false	true	true	false	44481	false
291	true	false	true	false	true	74482	false
292	true	false	true	true	false	143215	false
293	true	false	true	false	true	120959	false
294	true	false	true	true	false	40713	false
295	false	false	false	false	false	10835	false
296	false	false	false	false	false	10676	false
297	false	false	false	false	false	10872	false
298	false	false	false	false	false	10795	false
299	false	false	false	false	false	10952	false
300	false	false	false	false	false	10934	false
301	false	false	false	false	false	10758	false
302	false	false	false	false	false	10752	false
303	true	false	true	true	false	29358	false
304	true	false	true	true	false	11330	false
305	true	false	true	true	false	28645	false
306	true	false	true	true	false	27858	false
307	true	false	true	true	false	11010	false
308	true	false	true	true	false	32464	false
309	true	false	true	true	false	28875	false
310	true	false	true	true	false	27931	false
311	true	false	true	true	false	10928	false
312	true	false	true	true	false	28165	false
313	true	false	true	true	false	10889	false
314	true	false	true	true	false	30606	false
315	true	false	true	true	false	11148	false
316	true	false	true	true	false	29158	false
317	true	false	true	true	false	11198	false
318	true	false	true	true	false	35296	false
319	true	false	true	true	false	35626	false
320	true	false	true	true	false	35014	false
321	true	false	true	false	true	124095	false
322	true	false	true	true	false	33879	false
323	true	false	true	true	false	10634	false
324	true	false	true	true	false	35792	false
325	true	false	true	true	false	10913	false
326	true	false	true	true	false	38850	false
327	true	false	true	true	false	10793	false
328	true	false	true	true	false	29495	false
329	true	false	true	true	false	31050	false
330	true	false	true	true	false	33117	false
331	true	false	true	true	false	32324	false
332	true	false	true	true	false	30341	false
333	true	false	true	true	false	29079	false
334	true	false	true	true	false	41367	false
335	true	false	true	true	false	14698	false
336	true	false	true	true	false	11362	false
337	true	false	true	true	false	11248	false
338	true	false	true	false	true	152824	false
339	true	false	true	true	false	35832	false
340	false	false	false	false	false	300658	false
341	false	false	false	false	false	26981	false
342	true	false	true	false	true	57368	false
343	false	false	false	false	false	27955	false
344	true	false	true	false	true	283235	false
345	true	false	true	true	false	12685	false
346	true	false	true	true	false	13740	false
347	true	false	true	true	false	12987	false
348	true	false	true	false	true	43719	false
349	true	false	true	false	true	59884	false
350	true	false	true	false	true	121221	false
351	true	false	true	true	false	22631	false
352	false	false	false	false	false	242079	false
353	true	false	true	false	true	142304	false
354	true	false	true	true	false	12396	false
355	true	false	true	false	true	50166	false
356	true	false	true	true	false	51852	false
357	false	false	false	false	false	27392	false
358	true	false	true	true	false	26663	false
359	true	false	true	true	false	25253	false
360	true	false	true	false	true	24727	false
361	true	false	true	true	false	145600	false
362	false	false	false	false	false	51917	false
363	true	false	true	true	false	63463	false
364	true	false	true	true	false	13006	false
365	true	false	true	true	false	67855	false
366	true	false	true	true	false	33292	false
367	true	false	true	true	false	65455	false
368	true	false	true	true	false	68799	false
369	true	false	true	true	false	22344	false
370	true	false	true	true	false	64841	false
371	true	false	true	true	false	33040	false
372	true	false	true	true	false	32616	false
373	true	false	true	true	false	33202	false
374	true	false	true	false	true	60035	false
375	true	false	true	true	false	99553	false
376	true	false	true	true	false	243549	false
377	true	false	true	true	false	160849	false
378	true	false	true	true	false	142549	false
379	true	false	true	true	false	12487	false
380	true	false	true	true	false	35590	false
381	true	false	true	true	false	194883	false
382	true	false	true	true	false	154927	false
383	true	false	true	false	true	229948	false
384	true	false	true	true	false	114601	false
385	false	false	false	false	false	446873	false
386	false	false	false	false	false	17653	false
387	false	false	false	false	false	604647	false
388	false	false	false	false	false	600551	false
389	true	false	true	true	false	154848	false
390	false	false	false	false	false	18450	false
391	true	false	true	false	true	179075	false
392	true	false	true	true	false	43965	false
393	false	false	false	false	false	781709	false
394	true	false	true	false	true	39276	false
395	false	false	false	false	false	539819	false
396	true	false	true	false	true	12467	false
397	true	false	true	false	true	12708	false
398	true	false	true	false	true	129145	false
399	true	false	true	true	false	39937	false
400	true	false	true	true	false	75462	false
401	true	false	true	true	false	159814	false
402	true	false	true	true	false	213721	false
403	true	false	true	true	false	88118	false
404	true	false	true	true	false	123519	false
405	false	false	false	false	false	496842	false
406	false	false	false	false	false	303161	false
407	true	false	true	false	true	149544	false
408	true	true	false	false	false	95750	false
409	true	false	true	true	false	67209	false
410	true	false	true	true	false	21216	false
411	true	false	true	false	true	25770	false
412	true	false	true	true	false	21130	false
413	true	false	true	true	false	24040	false
414	true	false	true	true	false	31185	false
415	true	false	true	true	false	23036	false
416	true	false	true	true	false	113570	false
417	true	false	true	true	false	27061	false
418	true	false	true	true	false	83043	false
419	true	false	true	true	false	32480	false
420	true	false	true	true	false	12335	false
421	true	false	true	true	false	12631	false
422	true	false	true	true	false	13323	false
423	true	false	true	true	false	18209	false
424	false	false	false	false	false	30614	false
425	true	false	true	true	false	14012	false
426	true	false	true	true	false	175157	false
427	true	false	true	true	false	11744	false
428	true	true	false	false	false	55134	false
429	true	false	true	true	false	40597	false
430	true	false	true	true	false	53194	false
431	true	false	true	false	true	142525	false
432	true	false	true	true	false	53607	false
433	false	false	false	false	false	281243	false
434	true	false	true	true	false	60440	false
435	true	false	true	false	true	142771	false
436	true	false	true	true	false	38637	false
437	true	false	true	true	false	76948	false
438	true	false	true	true	false	280727	false
439	true	true	false	false	false	138667	false
440	true	false	true	true	false	42232	false
441	true	true	false	false	false	11357	false
442	true	false	true	true	false	46584	false
443	true	false	true	true	false	54692	false
444	true	false	true	false	true	44696	false
445	true	false	true	true	false	237669	false
446	true	false	true	true	false	12765	false
447	true	false	true	false	true	24323	false
448	true	false	true	true	false	58920	false
449	true	false	true	true	false	11708	false
450	true	false	true	true	false	51002	false
451	true	false	true	true	false	49713	false
452	true	false	true	true	false	11855	false
453	true	false	true	false	true	138769	false
